id,name,age,gender,phone_number
619,Aziz,60,Erkak,9.98336E+11
620,Kamol,24,Erkak,9.98338E+11
621,Kamol,59,Erkak,9.98977E+11
622,Ali,59,Erkak,9.98907E+11
623,Mehriniso,62,Ayol,9.98334E+11
624,Aziz,41,Erkak,9.98901E+11
625,Zilola,60,Ayol,9.98908E+11
626,Zilola,24,Ayol,9.98337E+11
627,Mehriniso,65,Ayol,9.98904E+11
628,Bekzod,54,Erkak,9.98909E+11
629,Mehriniso,50,Ayol,9.98339E+11
630,Nargiza,46,Ayol,9.98334E+11
631,Shahnoza,22,Ayol,9.98977E+11
632,Dilnoza,25,Ayol,9.98334E+11
633,Shahnoza,26,Ayol,9.9898E+11
634,Nigora,18,Ayol,9.98973E+11
635,Dilnoza,29,Ayol,9.98337E+11
636,Mehriniso,39,Ayol,9.98336E+11
637,Ulug'bek,65,Erkak,9.98335E+11
638,Mehriniso,65,Ayol,9.98334E+11
639,Malika,58,Ayol,9.98907E+11
640,Bekzod,33,Erkak,9.98902E+11
641,Bekzod,24,Erkak,9.98331E+11
642,Zilola,32,Ayol,9.98977E+11
643,Malika,23,Ayol,9.98334E+11
644,Ali,40,Erkak,9.98332E+11
645,Dilnoza,33,Ayol,9.98903E+11
646,Ali,65,Erkak,9.98332E+11
647,Bekzod,63,Erkak,9.98901E+11
648,Nargiza,29,Ayol,9.98908E+11
649,Dilnoza,61,Ayol,9.98907E+11
650,Kamol,61,Erkak,9.98339E+11
651,Sherzod,48,Erkak,9.98904E+11
652,Mehriniso,52,Ayol,9.98331E+11
653,Ali,64,Erkak,9.98332E+11
654,Dilnoza,35,Ayol,9.98905E+11
655,Sitora,18,Ayol,9.98973E+11
656,Aziz,57,Erkak,9.98904E+11
657,Mehriniso,60,Ayol,9.98972E+11
658,Sitora,58,Ayol,9.98907E+11
659,Shahzod,33,Erkak,9.98338E+11
660,Kamol,49,Erkak,9.98909E+11
661,Shahzod,28,Erkak,9.98973E+11
662,Aziz,48,Erkak,9.98339E+11
663,Aziz,41,Erkak,9.98903E+11
664,Shahnoza,65,Ayol,9.98974E+11
665,Aziz,31,Erkak,9.98904E+11
666,Malika,57,Ayol,9.98909E+11
667,Nargiza,40,Ayol,9.98331E+11
668,Javlon,30,Erkak,9.98905E+11
669,Bekzod,60,Erkak,9.98906E+11
670,Ali,20,Erkak,9.98908E+11
671,Nigora,60,Ayol,9.9891E+11
672,Shahzod,56,Erkak,9.98904E+11
673,Mehriniso,32,Ayol,9.98907E+11
674,Sherzod,56,Erkak,9.98338E+11
675,Nargiza,45,Ayol,9.98334E+11
676,Sherzod,45,Erkak,9.98905E+11
677,Ali,30,Erkak,9.98332E+11
678,Sitora,36,Ayol,9.98977E+11
679,Bekzod,43,Erkak,9.98902E+11
680,Nargiza,19,Ayol,9.98338E+11
681,Zilola,41,Ayol,9.98333E+11
682,Zilola,59,Ayol,9.98902E+11
683,Dilnoza,46,Ayol,9.98902E+11
684,Malika,60,Ayol,9.9834E+11
685,Malika,62,Ayol,9.98979E+11
686,Mehriniso,40,Ayol,9.98905E+11
687,Mehriniso,31,Ayol,9.98901E+11
688,Sherzod,59,Erkak,9.98901E+11
689,Mehriniso,60,Ayol,9.98974E+11
690,Bekzod,42,Erkak,9.98901E+11
691,Ali,25,Erkak,9.98336E+11
692,Shahzod,45,Erkak,9.98906E+11
693,Sitora,29,Ayol,9.98335E+11
694,Shahnoza,51,Ayol,9.98335E+11
695,Javlon,54,Erkak,9.98975E+11
696,Dilnoza,42,Ayol,9.98331E+11
697,Nargiza,23,Ayol,9.98902E+11
698,Ali,53,Erkak,9.98975E+11
699,Sardor,18,Erkak,9.98902E+11
700,Kamol,31,Erkak,9.98973E+11
701,Ali,36,Erkak,9.98907E+11
702,Malika,39,Ayol,9.98974E+11
703,Sardor,56,Erkak,9.98972E+11
704,Shahnoza,49,Ayol,9.98902E+11
705,Nigora,53,Ayol,9.98904E+11
706,Kamol,60,Erkak,9.98336E+11
707,Kamol,36,Erkak,9.98337E+11
708,Javlon,31,Erkak,9.98904E+11
709,Malika,58,Ayol,9.9891E+11
710,Mehriniso,44,Ayol,9.98904E+11
711,Sherzod,53,Erkak,9.98978E+11
712,Kamol,64,Erkak,9.98906E+11
713,Sitora,43,Ayol,9.98978E+11
714,Dilnoza,43,Ayol,9.98904E+11
715,Mehriniso,63,Ayol,9.98334E+11
716,Malika,27,Ayol,9.98336E+11
717,Shahnoza,64,Ayol,9.98334E+11
718,Dilnoza,29,Ayol,9.98333E+11
719,Dilnoza,63,Ayol,9.98978E+11
720,Ali,39,Erkak,9.98334E+11
721,Ali,45,Erkak,9.98337E+11
722,Bekzod,22,Erkak,9.98333E+11
723,Zilola,65,Ayol,9.98973E+11
724,Ali,51,Erkak,9.98339E+11
725,Shahnoza,27,Ayol,9.98905E+11
726,Nigora,28,Ayol,9.98979E+11
727,Nigora,64,Ayol,9.98903E+11
728,Zilola,51,Ayol,9.98339E+11
729,Malika,48,Ayol,9.98907E+11
730,Kamol,21,Erkak,9.98332E+11
731,Nigora,36,Ayol,9.98333E+11
732,Ulug'bek,60,Erkak,9.98909E+11
733,Kamol,37,Erkak,9.98978E+11
734,Kamol,28,Erkak,9.98972E+11
735,Shahnoza,19,Ayol,9.98905E+11
736,Dilnoza,27,Ayol,9.98975E+11
737,Shahzod,55,Erkak,9.98336E+11
738,Dilnoza,64,Ayol,9.98976E+11
739,Zilola,58,Ayol,9.98909E+11
740,Bekzod,22,Erkak,9.98907E+11
741,Ali,47,Erkak,9.98903E+11
742,Shahnoza,49,Ayol,9.98332E+11
743,Mehriniso,64,Ayol,9.98906E+11
744,Ali,30,Erkak,9.98333E+11
745,Sherzod,59,Erkak,9.98337E+11
746,Kamol,59,Erkak,9.98339E+11
747,Ali,52,Erkak,9.98971E+11
748,Aziz,44,Erkak,9.98979E+11
749,Ulug'bek,53,Erkak,9.98331E+11
750,Nargiza,46,Ayol,9.98907E+11
751,Nigora,40,Ayol,9.98333E+11
752,Dilnoza,19,Ayol,9.98904E+11
753,Mehriniso,29,Ayol,9.98979E+11
754,Nigora,22,Ayol,9.98906E+11
755,Bekzod,42,Erkak,9.98979E+11
756,Sardor,33,Erkak,9.98907E+11
757,Ulug'bek,48,Erkak,9.98338E+11
758,Aziz,26,Erkak,9.98909E+11
759,Javlon,59,Erkak,9.98908E+11
760,Sherzod,64,Erkak,9.98336E+11
761,Shahnoza,48,Ayol,9.9898E+11
762,Shahzod,26,Erkak,9.98334E+11
763,Zilola,59,Ayol,9.98908E+11
764,Sherzod,33,Erkak,9.98335E+11
765,Ulug'bek,43,Erkak,9.98971E+11
766,Bekzod,31,Erkak,9.98907E+11
767,Shahzod,40,Erkak,9.98902E+11
768,Bekzod,61,Erkak,9.98333E+11
769,Javlon,18,Erkak,9.98973E+11
770,Sitora,25,Ayol,9.98336E+11
771,Kamol,60,Erkak,9.9834E+11
772,Ali,46,Erkak,9.98339E+11
773,Javlon,43,Erkak,9.98902E+11
774,Bekzod,49,Erkak,9.98979E+11
775,Javlon,19,Erkak,9.98905E+11
776,Mehriniso,22,Ayol,9.98332E+11
777,Shahnoza,27,Ayol,9.98337E+11
778,Sitora,65,Ayol,9.98977E+11
779,Shahnoza,18,Ayol,9.9898E+11
780,Sitora,46,Ayol,9.9834E+11
781,Bekzod,21,Erkak,9.98338E+11
782,Malika,27,Ayol,9.98979E+11
783,Malika,65,Ayol,9.98905E+11
784,Shahnoza,32,Ayol,9.98906E+11
785,Kamol,34,Erkak,9.98339E+11
786,Kamol,45,Erkak,9.98909E+11
787,Javlon,48,Erkak,9.98338E+11
788,Sitora,65,Ayol,9.98973E+11
789,Ulug'bek,58,Erkak,9.98907E+11
790,Dilnoza,21,Ayol,9.98975E+11
791,Sardor,25,Erkak,9.9891E+11
792,Dilnoza,40,Ayol,9.98979E+11
793,Sitora,24,Ayol,9.98972E+11
794,Zilola,42,Ayol,9.9834E+11
795,Malika,22,Ayol,9.98334E+11
796,Shahzod,30,Erkak,9.98902E+11
797,Javlon,39,Erkak,9.98902E+11
798,Nargiza,44,Ayol,9.98972E+11
799,Ulug'bek,58,Erkak,9.98908E+11
800,Malika,53,Ayol,9.98335E+11
801,Nargiza,54,Ayol,9.98979E+11
802,Sitora,27,Ayol,9.98335E+11
803,Javlon,40,Erkak,9.98979E+11
804,Aziz,62,Erkak,9.98907E+11
805,Javlon,46,Erkak,9.98337E+11
806,Aziz,27,Erkak,9.98331E+11
807,Dilnoza,58,Ayol,9.98973E+11
808,Nigora,39,Ayol,9.98976E+11
809,Kamol,35,Erkak,9.98977E+11
810,Ulug'bek,32,Erkak,9.98907E+11
811,Sherzod,31,Erkak,9.9898E+11
812,Sitora,27,Ayol,9.98906E+11
813,Sherzod,21,Erkak,9.98339E+11
814,Kamol,60,Erkak,9.98979E+11
815,Nargiza,39,Ayol,9.98904E+11
816,Ali,42,Erkak,9.98907E+11
817,Shahzod,51,Erkak,9.98972E+11
818,Shahzod,42,Erkak,9.98975E+11
819,Javlon,59,Erkak,9.98976E+11
820,Sardor,25,Erkak,9.98978E+11
821,Dilnoza,58,Ayol,9.98906E+11
822,Ulug'bek,37,Erkak,9.98339E+11
823,Nargiza,51,Ayol,9.98974E+11
824,Dilnoza,36,Ayol,9.98974E+11
825,Sherzod,18,Erkak,9.98907E+11
826,Ali,19,Erkak,9.98908E+11
827,Kamol,36,Erkak,9.98331E+11
828,Sardor,48,Erkak,9.98337E+11
829,Sitora,25,Ayol,9.98973E+11
830,Mehriniso,19,Ayol,9.9834E+11
831,Shahzod,31,Erkak,9.98975E+11
832,Javlon,26,Erkak,9.98971E+11
833,Malika,40,Ayol,9.98333E+11
834,Javlon,65,Erkak,9.98904E+11
835,Ali,53,Erkak,9.98976E+11
836,Aziz,40,Erkak,9.98332E+11
837,Nargiza,37,Ayol,9.98904E+11
838,Zilola,61,Ayol,9.98337E+11
839,Nigora,57,Ayol,9.98974E+11
840,Nigora,32,Ayol,9.98976E+11
841,Javlon,39,Erkak,9.98332E+11
842,Dilnoza,32,Ayol,9.98906E+11
843,Dilnoza,52,Ayol,9.98907E+11
844,Sherzod,29,Erkak,9.98978E+11
845,Mehriniso,59,Ayol,9.98335E+11
846,Mehriniso,58,Ayol,9.98978E+11
847,Nargiza,65,Ayol,9.98335E+11
848,Dilnoza,26,Ayol,9.98337E+11
849,Nigora,34,Ayol,9.98977E+11
850,Malika,64,Ayol,9.98336E+11
851,Aziz,20,Erkak,9.98333E+11
852,Bekzod,22,Erkak,9.98975E+11
853,Malika,28,Ayol,9.98908E+11
854,Nargiza,58,Ayol,9.98972E+11
855,Shahzod,23,Erkak,9.98333E+11
856,Dilnoza,57,Ayol,9.98976E+11
857,Shahnoza,23,Ayol,9.98975E+11
858,Kamol,50,Erkak,9.98974E+11
859,Sherzod,28,Erkak,9.98335E+11
860,Sardor,21,Erkak,9.98904E+11
861,Shahnoza,46,Ayol,9.98971E+11
862,Ulug'bek,19,Erkak,9.98907E+11
863,Shahnoza,56,Ayol,9.98976E+11
864,Dilnoza,43,Ayol,9.98975E+11
865,Ali,35,Erkak,9.9891E+11
866,Ali,50,Erkak,9.98976E+11
867,Shahnoza,57,Ayol,9.98908E+11
868,Sardor,60,Erkak,9.98905E+11
869,Nigora,37,Ayol,9.98976E+11
870,Ali,42,Erkak,9.98338E+11
871,Sitora,28,Ayol,9.98971E+11
872,Shahnoza,20,Ayol,9.98971E+11
873,Bekzod,63,Erkak,9.98903E+11
874,Mehriniso,50,Ayol,9.9898E+11
875,Sardor,37,Erkak,9.98977E+11
876,Malika,36,Ayol,9.98906E+11
877,Nargiza,60,Ayol,9.98902E+11
878,Ulug'bek,29,Erkak,9.98336E+11
879,Shahzod,37,Erkak,9.98339E+11
880,Sitora,19,Ayol,9.98975E+11
881,Sherzod,63,Erkak,9.98338E+11
882,Dilnoza,26,Ayol,9.9891E+11
883,Mehriniso,45,Ayol,9.98902E+11
884,Nargiza,22,Ayol,9.98974E+11
885,Dilnoza,34,Ayol,9.98332E+11
886,Zilola,18,Ayol,9.98901E+11
887,Nigora,49,Ayol,9.98901E+11
888,Zilola,34,Ayol,9.98902E+11
889,Sherzod,43,Erkak,9.98332E+11
890,Aziz,26,Erkak,9.9898E+11
891,Javlon,19,Erkak,9.98903E+11
892,Javlon,49,Erkak,9.98979E+11
893,Dilnoza,54,Ayol,9.98336E+11
894,Sitora,29,Ayol,9.98334E+11
895,Ulug'bek,27,Erkak,9.98905E+11
896,Sitora,28,Ayol,9.98978E+11
897,Javlon,48,Erkak,9.98336E+11
898,Bekzod,58,Erkak,9.98976E+11
899,Sherzod,40,Erkak,9.98901E+11
900,Zilola,32,Ayol,9.98338E+11
901,Dilnoza,47,Ayol,9.98905E+11
902,Javlon,30,Erkak,9.98904E+11
903,Mehriniso,63,Ayol,9.98977E+11
904,Shahnoza,53,Ayol,9.98975E+11
905,Zilola,41,Ayol,9.98335E+11
906,Nigora,34,Ayol,9.98903E+11
907,Sherzod,45,Erkak,9.98338E+11
908,Malika,63,Ayol,9.98902E+11
909,Zilola,62,Ayol,9.98906E+11
910,Shahzod,30,Erkak,9.98907E+11
911,Shahzod,47,Erkak,9.98333E+11
912,Javlon,18,Erkak,9.9834E+11
913,Dilnoza,47,Ayol,9.98975E+11
914,Nargiza,58,Ayol,9.98334E+11
915,Ali,29,Erkak,9.98978E+11
916,Aziz,38,Erkak,9.98338E+11
917,Aziz,57,Erkak,9.98903E+11
918,Aziz,33,Erkak,9.9891E+11
919,Sherzod,25,Erkak,9.98902E+11
920,Zilola,46,Ayol,9.98905E+11
921,Dilnoza,23,Ayol,9.98336E+11
922,Shahzod,52,Erkak,9.98338E+11
923,Ali,58,Erkak,9.9891E+11
924,Aziz,53,Erkak,9.98973E+11
925,Bekzod,56,Erkak,9.98978E+11
926,Bekzod,53,Erkak,9.98974E+11
927,Nigora,41,Ayol,9.98335E+11
928,Shahzod,54,Erkak,9.98903E+11
929,Mehriniso,39,Ayol,9.98976E+11
930,Zilola,58,Ayol,9.98333E+11
931,Kamol,35,Erkak,9.98903E+11
932,Dilnoza,60,Ayol,9.98979E+11
933,Sardor,53,Erkak,9.98907E+11
934,Javlon,43,Erkak,9.98909E+11
935,Mehriniso,22,Ayol,9.98904E+11
936,Dilnoza,23,Ayol,9.98903E+11
937,Javlon,36,Erkak,9.98337E+11
938,Zilola,46,Ayol,9.98908E+11
939,Shahnoza,29,Ayol,9.98973E+11
940,Zilola,30,Ayol,9.98907E+11
941,Sherzod,35,Erkak,9.98908E+11
942,Javlon,27,Erkak,9.98338E+11
943,Mehriniso,61,Ayol,9.98977E+11
944,Dilnoza,64,Ayol,9.98338E+11
945,Nigora,33,Ayol,9.98904E+11
946,Bekzod,51,Erkak,9.98907E+11
947,Ali,41,Erkak,9.98908E+11
948,Kamol,59,Erkak,9.98903E+11
949,Malika,18,Ayol,9.98977E+11
950,Zilola,22,Ayol,9.98908E+11
951,Mehriniso,56,Ayol,9.98904E+11
952,Shahnoza,52,Ayol,9.98333E+11
953,Nigora,19,Ayol,9.98971E+11
954,Kamol,31,Erkak,9.98907E+11
955,Shahnoza,34,Ayol,9.98902E+11
956,Malika,24,Ayol,9.98339E+11
957,Nigora,55,Ayol,9.98973E+11
958,Shahnoza,62,Ayol,9.98972E+11
959,Javlon,21,Erkak,9.98975E+11
960,Sherzod,20,Erkak,9.98979E+11
961,Ali,59,Erkak,9.98334E+11
962,Sitora,20,Ayol,9.98979E+11
963,Ali,48,Erkak,9.98905E+11
964,Nigora,21,Ayol,9.98975E+11
965,Ulug'bek,30,Erkak,9.98979E+11
966,Dilnoza,30,Ayol,9.98977E+11
967,Nigora,59,Ayol,9.9898E+11
968,Malika,26,Ayol,9.98909E+11
969,Nargiza,25,Ayol,9.98337E+11
970,Nigora,37,Ayol,9.98331E+11
971,Sitora,40,Ayol,9.98336E+11
972,Nigora,61,Ayol,9.98978E+11
973,Bekzod,42,Erkak,9.98902E+11
974,Sitora,53,Ayol,9.98972E+11
975,Mehriniso,40,Ayol,9.98338E+11
976,Ali,61,Erkak,9.98975E+11
977,Javlon,50,Erkak,9.98335E+11
978,Kamol,41,Erkak,9.98901E+11
979,Bekzod,36,Erkak,9.9891E+11
980,Javlon,61,Erkak,9.98976E+11
981,Dilnoza,53,Ayol,9.98903E+11
982,Malika,23,Ayol,9.98976E+11
983,Sitora,23,Ayol,9.98974E+11
984,Sitora,39,Ayol,9.98907E+11
985,Sherzod,28,Erkak,9.98906E+11
986,Shahnoza,40,Ayol,9.98906E+11
987,Dilnoza,19,Ayol,9.98974E+11
988,Shahzod,44,Erkak,9.98972E+11
989,Mehriniso,18,Ayol,9.98904E+11
990,Nigora,32,Ayol,9.98979E+11
991,Shahnoza,30,Ayol,9.98331E+11
992,Sherzod,40,Erkak,9.98906E+11
993,Sardor,48,Erkak,9.98336E+11
994,Mehriniso,25,Ayol,9.98975E+11
995,Malika,50,Ayol,9.98904E+11
996,Nargiza,63,Ayol,9.98339E+11
997,Aziz,49,Erkak,9.98338E+11
998,Malika,27,Ayol,9.98973E+11
999,Shahnoza,60,Ayol,9.98977E+11
1000,Bekzod,45,Erkak,9.98331E+11
1001,Sitora,63,Ayol,9.98901E+11
1002,Malika,56,Ayol,9.98977E+11
1003,Bekzod,60,Erkak,9.98974E+11
1004,Shahnoza,43,Ayol,9.98332E+11
1005,Sherzod,65,Erkak,9.98974E+11
1006,Mehriniso,28,Ayol,9.98904E+11
1007,Sherzod,43,Erkak,9.98332E+11
1008,Aziz,19,Erkak,9.98337E+11
1009,Aziz,57,Erkak,9.98909E+11
1010,Sardor,26,Erkak,9.98906E+11
1011,Shahnoza,55,Ayol,9.98971E+11
1012,Zilola,45,Ayol,9.98908E+11
1013,Malika,57,Ayol,9.98977E+11
1014,Ali,48,Erkak,9.98337E+11
1015,Sherzod,58,Erkak,9.98975E+11
1016,Shahzod,45,Erkak,9.98974E+11
1017,Nargiza,43,Ayol,9.98907E+11
1018,Javlon,51,Erkak,9.98907E+11
1019,Nargiza,65,Ayol,9.9898E+11
1020,Sitora,44,Ayol,9.98973E+11
1021,Nigora,34,Ayol,9.98907E+11
1022,Zilola,25,Ayol,9.98332E+11
1023,Sherzod,46,Erkak,9.98333E+11
1024,Sherzod,23,Erkak,9.98335E+11
1025,Kamol,64,Erkak,9.98331E+11
1026,Javlon,23,Erkak,9.98334E+11
1027,Javlon,58,Erkak,9.98339E+11
1028,Sitora,49,Ayol,9.98903E+11
1029,Mehriniso,45,Ayol,9.98331E+11
1030,Malika,27,Ayol,9.98908E+11
1031,Nigora,43,Ayol,9.98908E+11
1032,Nargiza,40,Ayol,9.98904E+11
1033,Malika,57,Ayol,9.9891E+11
1034,Nigora,19,Ayol,9.98907E+11
1035,Ulug'bek,25,Erkak,9.98336E+11
1036,Aziz,65,Erkak,9.98338E+11
1037,Shahzod,37,Erkak,9.98339E+11
1038,Malika,19,Ayol,9.98337E+11
1039,Sardor,57,Erkak,9.98973E+11
1040,Dilnoza,43,Ayol,9.98336E+11
1041,Aziz,31,Erkak,9.98332E+11
1042,Shahnoza,56,Ayol,9.98973E+11
1043,Zilola,37,Ayol,9.98336E+11
1044,Shahzod,52,Erkak,9.98903E+11
1045,Malika,48,Ayol,9.98338E+11
1046,Malika,47,Ayol,9.9834E+11
1047,Nigora,50,Ayol,9.98908E+11
1048,Nigora,37,Ayol,9.98976E+11
1049,Mehriniso,54,Ayol,9.98905E+11
1050,Ulug'bek,38,Erkak,9.98976E+11
1051,Shahzod,34,Erkak,9.98977E+11
1052,Javlon,33,Erkak,9.98905E+11
1053,Nigora,39,Ayol,9.98336E+11
1054,Dilnoza,61,Ayol,9.98335E+11
1055,Kamol,57,Erkak,9.98335E+11
1056,Shahzod,44,Erkak,9.98332E+11
1057,Mehriniso,64,Ayol,9.98975E+11
1058,Zilola,45,Ayol,9.98902E+11
1059,Malika,47,Ayol,9.98904E+11
1060,Nargiza,23,Ayol,9.98907E+11
1061,Kamol,51,Erkak,9.98976E+11
1062,Zilola,27,Ayol,9.98908E+11
1063,Sardor,61,Erkak,9.98335E+11
1064,Javlon,57,Erkak,9.98338E+11
1065,Shahnoza,59,Ayol,9.98976E+11
1066,Bekzod,49,Erkak,9.9834E+11
1067,Zilola,43,Ayol,9.98904E+11
1068,Kamol,36,Erkak,9.98907E+11
1069,Ali,57,Erkak,9.98908E+11
1070,Shahnoza,20,Ayol,9.98905E+11
1071,Nigora,62,Ayol,9.98337E+11
1072,Zilola,63,Ayol,9.9891E+11
1073,Nargiza,30,Ayol,9.98908E+11
1074,Javlon,58,Erkak,9.98905E+11
1075,Bekzod,34,Erkak,9.9891E+11
1076,Mehriniso,30,Ayol,9.98977E+11
1077,Javlon,50,Erkak,9.98906E+11
1078,Shahnoza,64,Ayol,9.98332E+11
1079,Nigora,27,Ayol,9.98337E+11
1080,Mehriniso,47,Ayol,9.98332E+11
1081,Sitora,39,Ayol,9.98901E+11
1082,Shahnoza,27,Ayol,9.98335E+11
1083,Mehriniso,30,Ayol,9.98337E+11
1084,Ulug'bek,61,Erkak,9.98975E+11
1085,Aziz,24,Erkak,9.98909E+11
1086,Nigora,32,Ayol,9.98904E+11
1087,Nargiza,20,Ayol,9.98337E+11
1088,Nargiza,43,Ayol,9.98332E+11
1089,Malika,21,Ayol,9.98902E+11
1090,Nigora,32,Ayol,9.98906E+11
1091,Malika,43,Ayol,9.98976E+11
1092,Sitora,44,Ayol,9.98905E+11
1093,Zilola,32,Ayol,9.98336E+11
1094,Ulug'bek,38,Erkak,9.98332E+11
1095,Zilola,29,Ayol,9.98975E+11
1096,Shahnoza,20,Ayol,9.9834E+11
1097,Ali,36,Erkak,9.98909E+11
1098,Zilola,50,Ayol,9.98977E+11
1099,Javlon,54,Erkak,9.98908E+11
1100,Ali,18,Erkak,9.98333E+11
1101,Kamol,48,Erkak,9.98335E+11
1102,Nargiza,39,Ayol,9.98332E+11
1103,Shahnoza,18,Ayol,9.9891E+11
1104,Malika,50,Ayol,9.98335E+11
1105,Ali,58,Erkak,9.98975E+11
1106,Ulug'bek,28,Erkak,9.98975E+11
1107,Bekzod,59,Erkak,9.98979E+11
1108,Nigora,32,Ayol,9.98971E+11
1109,Shahzod,22,Erkak,9.98902E+11
1110,Bekzod,40,Erkak,9.98908E+11
1111,Nargiza,39,Ayol,9.98336E+11
1112,Aziz,38,Erkak,9.98336E+11
1113,Sherzod,25,Erkak,9.98973E+11
1114,Sardor,18,Erkak,9.98979E+11
1115,Sardor,43,Erkak,9.98906E+11
1116,Bekzod,58,Erkak,9.98332E+11
1117,Nargiza,49,Ayol,9.98976E+11
1118,Mehriniso,27,Ayol,9.98979E+11
1119,Shahzod,22,Erkak,9.98972E+11
1120,Sitora,22,Ayol,9.98338E+11
1121,Kamol,29,Erkak,9.98976E+11
1122,Shahzod,24,Erkak,9.98902E+11
1123,Zilola,62,Ayol,9.98334E+11
1124,Kamol,57,Erkak,9.98336E+11
1125,Zilola,53,Ayol,9.98902E+11
1126,Sitora,53,Ayol,9.98335E+11
1127,Nigora,61,Ayol,9.98907E+11
1128,Nargiza,44,Ayol,9.9834E+11
1129,Dilnoza,63,Ayol,9.98978E+11
1130,Nigora,26,Ayol,9.98901E+11
1131,Aziz,54,Erkak,9.98904E+11
1132,Nigora,41,Ayol,9.98972E+11
1133,Sherzod,63,Erkak,9.98908E+11
1134,Sardor,20,Erkak,9.98906E+11
1135,Ali,64,Erkak,9.98979E+11
1136,Ali,56,Erkak,9.98904E+11
1137,Nargiza,19,Ayol,9.98339E+11
1138,Ulug'bek,38,Erkak,9.98902E+11
1139,Ali,32,Erkak,9.98337E+11
1140,Zilola,60,Ayol,9.98905E+11
1141,Shahnoza,52,Ayol,9.9898E+11
1142,Aziz,19,Erkak,9.98974E+11
1143,Bekzod,54,Erkak,9.98332E+11
1144,Sardor,47,Erkak,9.98906E+11
1145,Shahnoza,21,Ayol,9.98336E+11
1146,Mehriniso,60,Ayol,9.98972E+11
1147,Ulug'bek,55,Erkak,9.98975E+11
1148,Javlon,56,Erkak,9.98339E+11
1149,Sherzod,30,Erkak,9.98977E+11
1150,Mehriniso,49,Ayol,9.98978E+11
1151,Kamol,48,Erkak,9.98973E+11
1152,Dilnoza,64,Ayol,9.98971E+11
1153,Ulug'bek,30,Erkak,9.98979E+11
1154,Javlon,65,Erkak,9.98337E+11
1155,Nigora,53,Ayol,9.98336E+11
1156,Sitora,25,Ayol,9.98907E+11
1157,Shahnoza,55,Ayol,9.98972E+11
1158,Kamol,57,Erkak,9.98974E+11
1159,Sardor,35,Erkak,9.98907E+11
1160,Shahzod,63,Erkak,9.98339E+11
1161,Malika,41,Ayol,9.9834E+11
1162,Mehriniso,64,Ayol,9.98908E+11
1163,Zilola,45,Ayol,9.98339E+11
1164,Bekzod,35,Erkak,9.9891E+11
1165,Bekzod,34,Erkak,9.98906E+11
1166,Ulug'bek,57,Erkak,9.98906E+11
1167,Shahzod,32,Erkak,9.98339E+11
1168,Dilnoza,56,Ayol,9.98977E+11
1169,Aziz,54,Erkak,9.98907E+11
1170,Zilola,54,Ayol,9.9891E+11
1171,Malika,39,Ayol,9.98902E+11
1172,Nigora,42,Ayol,9.98973E+11
1173,Sardor,25,Erkak,9.98906E+11
1174,Bekzod,48,Erkak,9.98336E+11
1175,Sitora,31,Ayol,9.98335E+11
1176,Sardor,23,Erkak,9.98331E+11
1177,Ulug'bek,50,Erkak,9.98339E+11
1178,Ulug'bek,23,Erkak,9.98979E+11
1179,Dilnoza,65,Ayol,9.98903E+11
1180,Shahzod,19,Erkak,9.98975E+11
1181,Nargiza,51,Ayol,9.98975E+11
1182,Nargiza,23,Ayol,9.98973E+11
1183,Shahzod,33,Erkak,9.98331E+11
1184,Sardor,43,Erkak,9.98977E+11
1185,Nigora,37,Ayol,9.98976E+11
1186,Javlon,56,Erkak,9.98335E+11
1187,Zilola,51,Ayol,9.98338E+11
1188,Sardor,51,Erkak,9.98977E+11
1189,Nargiza,32,Ayol,9.98333E+11
1190,Sitora,33,Ayol,9.98972E+11
1191,Kamol,32,Erkak,9.98332E+11
1192,Malika,65,Ayol,9.98903E+11
1193,Malika,23,Ayol,9.98334E+11
1194,Nigora,40,Ayol,9.98902E+11
1195,Shahnoza,35,Ayol,9.98333E+11
1196,Aziz,41,Erkak,9.9834E+11
1197,Sitora,62,Ayol,9.98332E+11
1198,Shahzod,28,Erkak,9.98908E+11
1199,Kamol,63,Erkak,9.98975E+11
1200,Dilnoza,65,Ayol,9.98906E+11
1201,Sitora,50,Ayol,9.98905E+11
1202,Javlon,61,Erkak,9.98977E+11
1203,Kamol,48,Erkak,9.98906E+11
1204,Nigora,32,Ayol,9.98337E+11
1205,Shahnoza,54,Ayol,9.98977E+11
1206,Shahnoza,21,Ayol,9.98978E+11
1207,Ali,32,Erkak,9.98338E+11
1208,Malika,42,Ayol,9.98902E+11
1209,Nargiza,39,Ayol,9.98909E+11
1210,Ali,31,Erkak,9.98901E+11
1211,Sitora,54,Ayol,9.98974E+11
1212,Malika,35,Ayol,9.98336E+11
1213,Aziz,29,Erkak,9.98909E+11
1214,Dilnoza,47,Ayol,9.98975E+11
1215,Ali,51,Erkak,9.98977E+11
1216,Nargiza,29,Ayol,9.98972E+11
1217,Nigora,49,Ayol,9.98339E+11
1218,Aziz,59,Erkak,9.98336E+11
1219,Sherzod,18,Erkak,9.98977E+11
1220,Zilola,27,Ayol,9.98338E+11
1221,Ulug'bek,54,Erkak,9.98905E+11
1222,Zilola,52,Ayol,9.9834E+11
1223,Ali,64,Erkak,9.98332E+11
1224,Malika,32,Ayol,9.9891E+11
1225,Shahzod,61,Erkak,9.98337E+11
1226,Sherzod,47,Erkak,9.98332E+11
